Date,Pollster,Sample size,Fianna Fáil,Fine Gael,Sinn Féin,Labour,Green Party,Independents/Other,Social Democrats,Solidarity-People Before Profit,Aontú,Sinn Féin (estimate),SF lower,SF upper,Fine Gael (estimate),FG lower,FG upper,Fianna Fáil (estimate),FF lower,FF upper,Labour (estimate),Lab lower,Lab upper,Green Party (estimate),GP lower,GP upper,Social Democrats (estimate),SocDem lower,SocDem upper,Solidarity-People Before Profit (estimate),S-PBP lower,S-PBP upper,Aontú (estimate),Aon lower,Aon upper,Independents/Other (estimate),Ind/Oth lower,Ind/Oth upper
27/04/2020,,,,,,,,,,,,25.65%,24.05%,27.29%,32.91%,30.52%,35.45%,17.47%,15.69%,19.27%,4.10%,3.37%,4.66%,6.39%,5.28%,7.53%,2.29%,1.61%,2.96%,2.40%,1.79%,2.78%,1.59%,1.07%,1.98%,7.21%,5.58%,8.81%
28/04/2020,,,,,,,,,,,,25.65%,24.07%,27.26%,32.95%,30.56%,35.58%,17.43%,15.67%,19.21%,4.10%,3.35%,4.67%,6.40%,5.30%,7.54%,2.29%,1.60%,2.97%,2.39%,1.78%,2.78%,1.59%,1.06%,1.98%,7.20%,5.57%,8.85%
29/04/2020,Red C,1000,14,35,27,3,6,9,3,2,1,25.65%,24.04%,27.26%,33.00%,30.54%,35.56%,17.38%,15.60%,19.20%,4.09%,3.37%,4.66%,6.41%,5.32%,7.55%,2.29%,1.61%,2.99%,2.39%,1.77%,2.78%,1.59%,1.06%,1.97%,7.20%,5.58%,8.87%
30/04/2020,,,,,,,,,,,,25.64%,24.04%,27.29%,33.05%,30.64%,35.68%,17.34%,15.59%,19.18%,4.09%,3.35%,4.67%,6.41%,5.33%,7.57%,2.29%,1.61%,3.00%,2.39%,1.77%,2.78%,1.59%,1.05%,1.98%,7.20%,5.61%,8.85%
01/05/2020,,,,,,,,,,,,25.64%,23.97%,27.28%,33.10%,30.61%,35.76%,17.30%,15.56%,19.15%,4.09%,3.34%,4.66%,6.42%,5.34%,7.56%,2.29%,1.61%,2.99%,2.38%,1.76%,2.78%,1.59%,1.05%,1.97%,7.20%,5.59%,8.87%
02/05/2020,,,,,,,,,,,,25.64%,23.93%,27.27%,33.15%,30.64%,35.82%,17.26%,15.48%,19.15%,4.09%,3.33%,4.67%,6.43%,5.32%,7.60%,2.29%,1.59%,2.97%,2.38%,1.75%,2.77%,1.58%,1.05%,1.98%,7.19%,5.59%,8.91%
03/05/2020,,,,,,,,,,,,25.63%,23.92%,27.28%,33.19%,30.70%,35.88%,17.22%,15.52%,19.12%,4.08%,3.34%,4.66%,6.44%,5.34%,7.59%,2.29%,1.59%,2.97%,2.38%,1.76%,2.78%,1.58%,1.05%,1.96%,7.18%,5.57%,8.88%
04/05/2020,,,,,,,,,,,,25.63%,23.96%,27.28%,33.24%,30.78%,35.92%,17.18%,15.43%,19.09%,4.08%,3.35%,4.66%,6.45%,5.35%,7.62%,2.29%,1.59%,2.97%,2.37%,1.75%,2.78%,1.58%,1.05%,1.97%,7.18%,5.56%,8.92%
05/05/2020,,,,,,,,,,,,25.62%,23.97%,27.24%,33.30%,30.84%,35.99%,17.14%,15.39%,19.09%,4.08%,3.35%,4.67%,6.46%,5.35%,7.61%,2.29%,1.60%,2.94%,2.37%,1.74%,2.77%,1.58%,1.05%,1.97%,7.17%,5.58%,8.89%
06/05/2020,,,,,,,,,,,,25.62%,23.95%,27.24%,33.33%,30.78%,36.03%,17.10%,15.38%,19.03%,4.08%,3.34%,4.65%,6.47%,5.36%,7.63%,2.29%,1.60%,2.94%,2.37%,1.74%,2.78%,1.57%,1.05%,1.96%,7.17%,5.52%,8.90%
07/05/2020,,,,,,,,,,,,25.62%,23.97%,27.22%,33.39%,30.84%,36.10%,17.06%,15.32%,18.95%,4.07%,3.34%,4.65%,6.47%,5.38%,7.59%,2.29%,1.61%,2.94%,2.37%,1.72%,2.77%,1.57%,1.04%,1.97%,7.16%,5.54%,8.85%
08/05/2020,,,,,,,,,,,,25.62%,23.91%,27.22%,33.44%,30.96%,36.16%,17.02%,15.27%,18.93%,4.07%,3.34%,4.65%,6.48%,5.41%,7.62%,2.28%,1.60%,2.93%,2.36%,1.73%,2.76%,1.57%,1.03%,1.97%,7.16%,5.51%,8.82%
09/05/2020,,,,,,,,,,,,25.62%,23.94%,27.24%,33.49%,31.00%,36.20%,16.98%,15.21%,18.89%,4.07%,3.35%,4.64%,6.49%,5.44%,7.63%,2.28%,1.60%,2.93%,2.36%,1.72%,2.77%,1.57%,1.03%,1.96%,7.15%,5.45%,8.85%
10/05/2020,,,,,,,,,,,,25.61%,23.93%,27.21%,33.54%,31.02%,36.32%,16.94%,15.13%,18.80%,4.07%,3.33%,4.64%,6.49%,5.43%,7.65%,2.28%,1.61%,2.94%,2.35%,1.71%,2.76%,1.57%,1.03%,1.96%,7.15%,5.50%,8.90%
11/05/2020,,,,,,,,,,,,25.61%,23.94%,27.23%,33.58%,31.07%,36.29%,16.90%,15.13%,18.76%,4.06%,3.33%,4.63%,6.50%,5.41%,7.64%,2.28%,1.60%,2.95%,2.35%,1.71%,2.76%,1.56%,1.03%,1.96%,7.15%,5.50%,8.90%
12/05/2020,,,,,,,,,,,,25.59%,23.94%,27.22%,33.64%,31.09%,36.26%,16.86%,15.07%,18.66%,4.06%,3.33%,4.63%,6.51%,5.45%,7.65%,2.28%,1.59%,2.93%,2.35%,1.71%,2.75%,1.56%,1.01%,1.96%,7.14%,5.51%,8.90%
13/05/2020,,,,,,,,,,,,25.59%,23.95%,27.21%,33.70%,31.25%,36.24%,16.83%,15.08%,18.63%,4.06%,3.31%,4.63%,6.52%,5.47%,7.68%,2.28%,1.60%,2.93%,2.34%,1.70%,2.75%,1.56%,1.01%,1.95%,7.14%,5.51%,8.88%
14/05/2020,,,,,,,,,,,,25.59%,23.94%,27.18%,33.75%,31.34%,36.35%,16.79%,15.05%,18.55%,4.05%,3.32%,4.62%,6.52%,5.48%,7.67%,2.28%,1.61%,2.93%,2.34%,1.70%,2.76%,1.56%,1.00%,1.95%,7.13%,5.56%,8.88%
15/05/2020,,,,,,,,,,,,25.58%,23.95%,27.18%,33.80%,31.43%,36.35%,16.74%,15.00%,18.51%,4.05%,3.31%,4.61%,6.53%,5.50%,7.65%,2.28%,1.61%,2.94%,2.34%,1.69%,2.76%,1.55%,1.01%,1.95%,7.13%,5.51%,8.89%
16/05/2020,,,,,,,,,,,,25.58%,23.91%,27.18%,33.85%,31.52%,36.38%,16.70%,14.98%,18.42%,4.05%,3.32%,4.61%,6.54%,5.49%,7.65%,2.28%,1.63%,2.92%,2.33%,1.69%,2.76%,1.55%,1.01%,1.94%,7.12%,5.52%,8.85%
17/05/2020,,,,,,,,,,,,25.57%,23.94%,27.14%,33.90%,31.56%,36.40%,16.66%,14.95%,18.38%,4.04%,3.33%,4.61%,6.55%,5.51%,7.67%,2.28%,1.62%,2.93%,2.33%,1.68%,2.76%,1.55%,1.01%,1.96%,7.12%,5.56%,8.83%
18/05/2020,,,,,,,,,,,,25.57%,23.99%,27.16%,33.96%,31.66%,36.37%,16.62%,14.98%,18.32%,4.04%,3.33%,4.62%,6.55%,5.53%,7.66%,2.28%,1.62%,2.94%,2.32%,1.67%,2.76%,1.55%,1.00%,1.95%,7.11%,5.58%,8.80%
19/05/2020,,,,,,,,,,,,25.56%,23.99%,27.19%,34.02%,31.72%,36.33%,16.58%,15.02%,18.25%,4.04%,3.34%,4.61%,6.56%,5.55%,7.66%,2.27%,1.62%,2.92%,2.32%,1.66%,2.75%,1.54%,1.00%,1.94%,7.11%,5.56%,8.82%
20/05/2020,,,,,,,,,,,,25.55%,23.96%,27.16%,34.06%,31.84%,36.39%,16.55%,15.01%,18.18%,4.03%,3.34%,4.60%,6.57%,5.59%,7.66%,2.27%,1.63%,2.92%,2.32%,1.67%,2.76%,1.54%,0.99%,1.94%,7.10%,5.56%,8.81%
21/05/2020,,,,,,,,,,,,25.55%,23.96%,27.16%,34.11%,31.89%,36.35%,16.51%,15.01%,18.17%,4.03%,3.33%,4.60%,6.58%,5.63%,7.64%,2.27%,1.63%,2.90%,2.31%,1.66%,2.75%,1.54%,1.00%,1.94%,7.09%,5.58%,8.82%
22/05/2020,,,,,,,,,,,,25.54%,23.96%,27.14%,34.15%,31.98%,36.36%,16.47%,14.92%,18.08%,4.03%,3.34%,4.60%,6.58%,5.64%,7.65%,2.27%,1.62%,2.92%,2.31%,1.66%,2.75%,1.54%,1.00%,1.94%,7.10%,5.57%,8.80%
23/05/2020,Ireland Thinks,1012,16,36,27,4,6,6,3,2,,25.55%,23.95%,27.15%,34.18%,32.03%,36.33%,16.43%,14.91%,18.04%,4.03%,3.32%,4.59%,6.59%,5.63%,7.68%,2.28%,1.63%,2.93%,2.31%,1.66%,2.75%,1.54%,1.00%,1.93%,7.10%,5.53%,8.77%
24/05/2020,,,,,,,,,,,,25.54%,23.95%,27.12%,34.23%,32.11%,36.41%,16.38%,14.87%,17.94%,4.02%,3.34%,4.59%,6.60%,5.64%,7.66%,2.28%,1.62%,2.93%,2.31%,1.65%,2.75%,1.54%,1.00%,1.94%,7.11%,5.60%,8.74%
25/05/2020,,,,,,,,,,,,25.54%,23.93%,27.12%,34.26%,32.07%,36.45%,16.30%,14.75%,17.85%,4.02%,3.32%,4.58%,6.63%,5.66%,7.72%,2.29%,1.62%,2.92%,2.31%,1.65%,2.75%,1.53%,0.99%,1.93%,7.13%,5.60%,8.77%
26/05/2020,,,,,,,,,,,,25.53%,23.89%,27.14%,34.30%,32.09%,36.60%,16.21%,14.63%,17.83%,4.01%,3.31%,4.58%,6.67%,5.69%,7.79%,2.29%,1.62%,2.95%,2.30%,1.66%,2.75%,1.53%,0.99%,1.94%,7.15%,5.61%,8.78%
27/05/2020,Red C,1000,15,35,27,3,5,8,4,2,1,25.52%,23.91%,27.16%,34.34%,32.12%,36.70%,16.12%,14.56%,17.76%,4.01%,3.31%,4.59%,6.71%,5.72%,7.84%,2.29%,1.63%,2.92%,2.30%,1.66%,2.75%,1.53%,0.99%,1.94%,7.17%,5.59%,8.80%
28/05/2020,,,,,,,,,,,,25.52%,23.88%,27.14%,34.39%,32.09%,36.77%,16.03%,14.46%,17.68%,4.01%,3.29%,4.58%,6.75%,5.73%,7.90%,2.29%,1.62%,2.93%,2.30%,1.66%,2.75%,1.53%,0.99%,1.94%,7.19%,5.58%,8.86%
29/05/2020,,,,,,,,,,,,25.51%,23.85%,27.10%,34.43%,32.11%,36.88%,15.94%,14.34%,17.64%,4.00%,3.27%,4.59%,6.79%,5.75%,7.97%,2.29%,1.63%,2.93%,2.30%,1.66%,2.75%,1.53%,1.00%,1.94%,7.21%,5.58%,8.91%
30/05/2020,,,,,,,,,,,,25.50%,23.84%,27.11%,34.47%,32.20%,36.94%,15.86%,14.25%,17.55%,4.00%,3.28%,4.58%,6.82%,5.75%,8.03%,2.30%,1.62%,2.94%,2.29%,1.65%,2.75%,1.53%,0.99%,1.94%,7.23%,5.59%,8.99%
31/05/2020,,,,,,,,,,,,25.50%,23.87%,27.10%,34.50%,32.13%,37.02%,15.77%,14.19%,17.50%,3.99%,3.26%,4.58%,6.86%,5.76%,8.08%,2.30%,1.63%,2.94%,2.29%,1.65%,2.74%,1.53%,0.99%,1.94%,7.25%,5.58%,9.02%
01/06/2020,,,,,,,,,,,,25.49%,23.82%,27.13%,34.55%,32.16%,37.10%,15.69%,14.12%,17.46%,3.99%,3.27%,4.56%,6.90%,5.79%,8.17%,2.30%,1.62%,2.94%,2.29%,1.64%,2.75%,1.53%,1.00%,1.95%,7.27%,5.60%,9.04%
02/06/2020,,,,,,,,,,,,25.48%,23.82%,27.11%,34.59%,32.25%,37.10%,15.60%,14.02%,17.32%,3.99%,3.26%,4.57%,6.93%,5.81%,8.22%,2.30%,1.62%,2.94%,2.29%,1.64%,2.75%,1.53%,0.99%,1.95%,7.29%,5.62%,9.09%
03/06/2020,,,,,,,,,,,,25.47%,23.77%,27.13%,34.62%,32.21%,37.10%,15.52%,13.93%,17.26%,3.98%,3.25%,4.57%,6.97%,5.84%,8.33%,2.30%,1.62%,2.95%,2.28%,1.63%,2.75%,1.53%,0.99%,1.95%,7.32%,5.60%,9.14%
04/06/2020,,,,,,,,,,,,25.46%,23.78%,27.15%,34.65%,32.33%,37.07%,15.44%,13.82%,17.17%,3.98%,3.27%,4.56%,7.01%,5.88%,8.41%,2.30%,1.64%,2.95%,2.28%,1.63%,2.75%,1.53%,0.99%,1.94%,7.34%,5.64%,9.17%
05/06/2020,,,,,,,,,,,,25.46%,23.80%,27.11%,34.68%,32.27%,37.12%,15.37%,13.74%,17.01%,3.97%,3.26%,4.55%,7.05%,5.91%,8.49%,2.31%,1.64%,2.95%,2.28%,1.63%,2.75%,1.53%,1.00%,1.93%,7.36%,5.62%,9.17%
06/06/2020,,,,,,,,,,,,25.45%,23.78%,27.11%,34.72%,32.27%,37.17%,15.29%,13.68%,16.91%,3.97%,3.26%,4.56%,7.09%,5.93%,8.56%,2.31%,1.63%,2.96%,2.28%,1.63%,2.75%,1.53%,0.99%,1.93%,7.38%,5.67%,9.21%
07/06/2020,,,,,,,,,,,,25.44%,23.76%,27.08%,34.75%,32.35%,37.23%,15.21%,13.60%,16.81%,3.97%,3.26%,4.55%,7.13%,5.97%,8.63%,2.31%,1.63%,2.94%,2.27%,1.62%,2.75%,1.53%,0.99%,1.93%,7.40%,5.66%,9.21%
08/06/2020,,,,,,,,,,,,25.43%,23.75%,27.13%,34.78%,32.38%,37.21%,15.13%,13.55%,16.73%,3.96%,3.25%,4.55%,7.17%,5.94%,8.68%,2.31%,1.62%,2.95%,2.27%,1.62%,2.74%,1.53%,0.99%,1.93%,7.42%,5.68%,9.26%
09/06/2020,,,,,,,,,,,,25.42%,23.79%,27.09%,34.82%,32.40%,37.22%,15.05%,13.50%,16.62%,3.96%,3.24%,4.53%,7.21%,5.99%,8.75%,2.31%,1.64%,2.94%,2.27%,1.61%,2.75%,1.53%,0.98%,1.93%,7.44%,5.70%,9.25%
10/06/2020,,,,,,,,,,,,25.41%,23.78%,27.10%,34.85%,32.48%,37.27%,14.97%,13.43%,16.53%,3.95%,3.22%,4.54%,7.25%,6.02%,8.85%,2.31%,1.64%,2.94%,2.27%,1.62%,2.74%,1.53%,0.99%,1.93%,7.46%,5.71%,9.28%
11/06/2020,,,,,,,,,,,,25.40%,23.77%,27.08%,34.89%,32.55%,37.30%,14.89%,13.36%,16.41%,3.95%,3.24%,4.52%,7.29%,6.01%,8.94%,2.31%,1.64%,2.94%,2.27%,1.62%,2.74%,1.53%,0.99%,1.92%,7.48%,5.74%,9.30%
12/06/2020,,,,,,,,,,,,25.39%,23.73%,27.05%,34.92%,32.66%,37.32%,14.81%,13.28%,16.30%,3.94%,3.22%,4.52%,7.33%,6.03%,8.99%,2.31%,1.63%,2.96%,2.26%,1.62%,2.75%,1.53%,0.99%,1.92%,7.50%,5.78%,9.35%
13/06/2020,,,,,,,,,,,,25.38%,23.74%,27.02%,34.96%,32.74%,37.22%,14.73%,13.26%,16.16%,3.94%,3.22%,4.51%,7.37%,6.07%,9.03%,2.31%,1.66%,2.94%,2.26%,1.61%,2.74%,1.53%,0.99%,1.92%,7.53%,5.79%,9.39%
14/06/2020,Ipsos MRBI,1200,14,37,25,2,12,7,2,1,,25.41%,23.79%,27.00%,34.89%,32.68%,37.17%,14.73%,13.22%,16.19%,3.95%,3.23%,4.52%,7.35%,6.06%,9.07%,2.31%,1.65%,2.93%,2.26%,1.61%,2.75%,1.53%,1.00%,1.93%,7.57%,5.83%,9.45%
15/06/2020,,,,,,,,,,,,25.45%,23.82%,27.11%,34.82%,32.60%,37.17%,14.72%,13.23%,16.19%,3.96%,3.23%,4.53%,7.34%,6.04%,8.97%,2.31%,1.65%,2.94%,2.26%,1.62%,2.76%,1.53%,1.00%,1.93%,7.60%,5.86%,9.48%
16/06/2020,,,,,,,,,,,,25.49%,23.85%,27.18%,34.76%,32.55%,37.08%,14.71%,13.22%,16.20%,3.96%,3.22%,4.52%,7.33%,6.03%,8.94%,2.31%,1.65%,2.93%,2.27%,1.62%,2.76%,1.53%,1.01%,1.94%,7.64%,5.88%,9.50%
17/06/2020,,,,,,,,,,,,25.52%,23.87%,27.21%,34.69%,32.47%,37.00%,14.71%,13.21%,16.21%,3.97%,3.24%,4.54%,7.31%,6.03%,8.93%,2.31%,1.64%,2.93%,2.27%,1.62%,2.76%,1.54%,1.01%,1.95%,7.68%,5.88%,9.57%
18/06/2020,,,,,,,,,,,,25.56%,23.93%,27.26%,34.63%,32.51%,36.90%,14.70%,13.16%,16.21%,3.98%,3.26%,4.55%,7.30%,6.00%,8.86%,2.30%,1.65%,2.93%,2.27%,1.62%,2.77%,1.54%,1.01%,1.95%,7.72%,5.89%,9.64%
19/06/2020,,,,,,,,,,,,25.60%,23.95%,27.25%,34.56%,32.43%,36.83%,14.69%,13.17%,16.18%,3.99%,3.27%,4.55%,7.29%,6.00%,8.82%,2.30%,1.65%,2.92%,2.27%,1.63%,2.77%,1.54%,1.01%,1.95%,7.75%,5.97%,9.71%
20/06/2020,Ireland Thinks,1000,13,34,27,4,8,9,3,2,,25.64%,23.98%,27.27%,34.49%,32.30%,36.71%,14.69%,13.16%,16.19%,4.00%,3.29%,4.56%,7.28%,5.98%,8.80%,2.30%,1.66%,2.93%,2.28%,1.64%,2.77%,1.54%,1.01%,1.95%,7.79%,6.02%,9.73%
21/06/2020,,,,,,,,,,,,25.66%,24.01%,27.33%,34.48%,32.19%,36.77%,14.68%,13.15%,16.23%,4.00%,3.29%,4.56%,7.24%,5.96%,8.73%,2.30%,1.67%,2.92%,2.28%,1.64%,2.78%,1.54%,1.01%,1.95%,7.82%,6.02%,9.81%
22/06/2020,,,,,,,,,,,,25.68%,23.99%,27.37%,34.45%,32.12%,36.81%,14.67%,13.09%,16.20%,4.01%,3.29%,4.58%,7.20%,5.92%,8.66%,2.31%,1.66%,2.92%,2.28%,1.64%,2.78%,1.55%,1.01%,1.96%,7.85%,6.02%,9.88%
23/06/2020,,,,,,,,,,,,25.70%,23.98%,27.44%,34.44%,32.06%,36.86%,14.67%,13.02%,16.19%,4.01%,3.31%,4.59%,7.16%,5.92%,8.64%,2.31%,1.66%,2.93%,2.28%,1.63%,2.79%,1.55%,1.02%,1.96%,7.88%,6.02%,9.85%
24/06/2020,,,,,,,,,,,,25.72%,23.96%,27.47%,34.44%,31.99%,36.94%,14.66%,13.07%,16.22%,4.01%,3.30%,4.58%,7.12%,5.89%,8.59%,2.31%,1.65%,2.94%,2.28%,1.64%,2.78%,1.55%,1.02%,1.97%,7.92%,6.08%,9.94%
25/06/2020,,,,,,,,,,,,25.74%,23.97%,27.45%,34.43%,32.00%,37.01%,14.65%,13.06%,16.21%,4.02%,3.29%,4.59%,7.08%,5.87%,8.53%,2.31%,1.65%,2.94%,2.28%,1.66%,2.78%,1.55%,1.02%,1.97%,7.96%,6.13%,9.99%
26/06/2020,,,,,,,,,,,,25.76%,24.01%,27.51%,34.42%,31.99%,36.97%,14.64%,13.04%,16.20%,4.02%,3.30%,4.60%,7.03%,5.84%,8.50%,2.31%,1.63%,2.94%,2.29%,1.66%,2.79%,1.55%,1.02%,1.97%,7.99%,6.12%,10.01%
27/06/2020,,,,,,,,,,,,25.77%,24.01%,27.57%,34.42%,31.91%,37.02%,14.63%,13.02%,16.23%,4.02%,3.29%,4.60%,6.99%,5.81%,8.45%,2.31%,1.65%,2.96%,2.29%,1.65%,2.79%,1.55%,1.02%,1.96%,8.02%,6.16%,10.05%
28/06/2020,,,,,,,,,,,,25.80%,24.02%,27.60%,34.39%,31.91%,37.01%,14.62%,12.95%,16.19%,4.03%,3.31%,4.61%,6.95%,5.75%,8.39%,2.32%,1.64%,2.97%,2.29%,1.65%,2.79%,1.55%,1.01%,1.97%,8.06%,6.18%,10.05%
29/06/2020,,,,,,,,,,,,25.81%,24.00%,27.58%,34.40%,31.90%,37.06%,14.60%,12.94%,16.24%,4.03%,3.31%,4.63%,6.91%,5.73%,8.38%,2.32%,1.65%,2.98%,2.29%,1.65%,2.79%,1.55%,1.01%,1.97%,8.09%,6.20%,10.05%
30/06/2020,,,,,,,,,,,,25.83%,24.05%,27.64%,34.39%,31.80%,37.05%,14.59%,12.93%,16.27%,4.03%,3.31%,4.63%,6.87%,5.70%,8.27%,2.32%,1.65%,2.99%,2.29%,1.67%,2.79%,1.55%,1.01%,1.97%,8.12%,6.19%,10.11%
01/07/2020,,,,,,,,,,,,25.85%,24.08%,27.66%,34.38%,31.81%,37.08%,14.58%,12.91%,16.25%,4.04%,3.31%,4.63%,6.83%,5.65%,8.23%,2.32%,1.65%,2.97%,2.29%,1.66%,2.80%,1.55%,1.01%,1.97%,8.16%,6.24%,10.16%
02/07/2020,,,,,,,,,,,,25.87%,24.11%,27.68%,34.36%,31.81%,37.02%,14.57%,12.92%,16.24%,4.04%,3.33%,4.64%,6.79%,5.64%,8.20%,2.33%,1.64%,2.99%,2.30%,1.66%,2.80%,1.56%,1.02%,1.97%,8.19%,6.28%,10.22%
03/07/2020,,,,,,,,,,,,25.89%,24.11%,27.68%,34.34%,31.77%,37.05%,14.57%,12.87%,16.24%,4.05%,3.33%,4.64%,6.75%,5.62%,8.18%,2.33%,1.66%,2.97%,2.30%,1.66%,2.81%,1.56%,1.02%,1.97%,8.22%,6.32%,10.30%
04/07/2020,,,,,,,,,,,,25.91%,24.14%,27.70%,34.33%,31.73%,37.09%,14.55%,12.88%,16.19%,4.05%,3.34%,4.65%,6.71%,5.58%,8.10%,2.33%,1.66%,2.98%,2.30%,1.66%,2.81%,1.56%,1.02%,1.96%,8.26%,6.36%,10.32%
05/07/2020,,,,,,,,,,,,25.92%,24.12%,27.71%,34.33%,31.70%,37.09%,14.54%,12.86%,16.14%,4.05%,3.32%,4.64%,6.67%,5.54%,8.05%,2.34%,1.66%,2.98%,2.30%,1.65%,2.81%,1.56%,1.03%,1.96%,8.29%,6.44%,10.37%
06/07/2020,,,,,,,,,,,,25.94%,24.13%,27.72%,34.32%,31.72%,37.08%,14.52%,12.86%,16.13%,4.06%,3.34%,4.65%,6.63%,5.49%,7.99%,2.34%,1.67%,2.99%,2.30%,1.66%,2.81%,1.56%,1.03%,1.96%,8.34%,6.48%,10.43%
07/07/2020,,,,,,,,,,,,25.96%,24.18%,27.76%,34.30%,31.71%,37.04%,14.52%,12.86%,16.14%,4.06%,3.33%,4.66%,6.59%,5.47%,7.92%,2.34%,1.67%,3.00%,2.30%,1.66%,2.81%,1.56%,1.02%,1.97%,8.37%,6.52%,10.46%
08/07/2020,,,,,,,,,,,,25.98%,24.19%,27.79%,34.29%,31.76%,37.07%,14.51%,12.86%,16.13%,4.06%,3.34%,4.64%,6.55%,5.47%,7.88%,2.34%,1.68%,2.99%,2.30%,1.67%,2.81%,1.56%,1.03%,1.97%,8.41%,6.55%,10.52%
09/07/2020,,,,,,,,,,,,25.99%,24.19%,27.83%,34.27%,31.68%,37.04%,14.49%,12.89%,16.10%,4.07%,3.33%,4.65%,6.51%,5.43%,7.79%,2.35%,1.70%,2.99%,2.31%,1.68%,2.82%,1.57%,1.03%,1.97%,8.45%,6.64%,10.54%
10/07/2020,,,,,,,,,,,,26.01%,24.20%,27.83%,34.25%,31.66%,37.03%,14.48%,12.89%,16.07%,4.07%,3.34%,4.66%,6.47%,5.40%,7.74%,2.35%,1.70%,2.98%,2.31%,1.68%,2.82%,1.57%,1.04%,1.97%,8.49%,6.63%,10.62%
11/07/2020,,,,,,,,,,,,26.03%,24.24%,27.84%,34.23%,31.71%,36.93%,14.48%,12.89%,16.03%,4.07%,3.35%,4.65%,6.44%,5.38%,7.65%,2.35%,1.70%,2.98%,2.31%,1.68%,2.82%,1.57%,1.04%,1.97%,8.53%,6.68%,10.58%
12/07/2020,,,,,,,,,,,,26.05%,24.28%,27.86%,34.23%,31.71%,36.94%,14.46%,12.91%,16.04%,4.08%,3.36%,4.66%,6.40%,5.34%,7.59%,2.35%,1.71%,2.99%,2.31%,1.67%,2.82%,1.57%,1.05%,1.96%,8.57%,6.73%,10.60%
13/07/2020,,,,,,,,,,,,26.06%,24.27%,27.85%,34.21%,31.82%,36.83%,14.45%,12.90%,16.00%,4.08%,3.37%,4.66%,6.36%,5.32%,7.54%,2.35%,1.72%,3.01%,2.31%,1.68%,2.82%,1.57%,1.04%,1.96%,8.61%,6.79%,10.62%
14/07/2020,,,,,,,,,,,,26.08%,24.33%,27.88%,34.21%,31.84%,36.71%,14.43%,12.91%,15.95%,4.08%,3.37%,4.67%,6.32%,5.30%,7.49%,2.35%,1.70%,3.01%,2.31%,1.68%,2.83%,1.57%,1.04%,1.96%,8.64%,6.82%,10.69%
15/07/2020,,,,,,,,,,,,26.09%,24.37%,27.88%,34.20%,31.84%,36.59%,14.42%,12.89%,15.92%,4.08%,3.38%,4.68%,6.28%,5.27%,7.44%,2.36%,1.70%,2.99%,2.31%,1.69%,2.82%,1.57%,1.05%,1.96%,8.68%,6.86%,10.71%
16/07/2020,,,,,,,,,,,,26.11%,24.39%,27.87%,34.20%,31.91%,36.50%,14.40%,12.88%,15.93%,4.09%,3.39%,4.68%,6.24%,5.25%,7.35%,2.36%,1.72%,3.00%,2.31%,1.69%,2.82%,1.57%,1.05%,1.95%,8.72%,6.90%,10.73%
17/07/2020,,,,,,,,,,,,26.13%,24.40%,27.90%,34.18%,31.87%,36.46%,14.39%,12.87%,15.91%,4.09%,3.38%,4.68%,6.21%,5.22%,7.31%,2.36%,1.72%,2.98%,2.32%,1.69%,2.83%,1.57%,1.05%,1.95%,8.76%,6.94%,10.78%
18/07/2020,Ireland Thinks,1000,12,38,26,4,5,9,3,3,,26.14%,24.46%,27.89%,34.16%,31.95%,36.43%,14.38%,12.90%,15.88%,4.10%,3.39%,4.69%,6.17%,5.21%,7.24%,2.36%,1.73%,2.97%,2.32%,1.70%,2.83%,1.57%,1.05%,1.95%,8.80%,7.00%,10.75%
19/07/2020,,,,,,,,,,,,26.20%,24.51%,27.95%,34.00%,31.80%,36.19%,14.42%,12.91%,15.94%,4.10%,3.40%,4.68%,6.15%,5.19%,7.21%,2.37%,1.76%,2.99%,2.32%,1.70%,2.84%,1.57%,1.06%,1.95%,8.86%,7.08%,10.89%
20/07/2020,,,,,,,,,,,,26.25%,24.55%,28.04%,33.84%,31.60%,35.95%,14.46%,12.95%,15.98%,4.11%,3.41%,4.70%,6.13%,5.16%,7.17%,2.39%,1.75%,3.00%,2.33%,1.71%,2.84%,1.58%,1.05%,1.96%,8.93%,7.11%,10.95%
21/07/2020,,,,,,,,,,,,26.30%,24.56%,28.06%,33.70%,31.46%,35.84%,14.49%,12.98%,16.01%,4.12%,3.41%,4.72%,6.11%,5.15%,7.11%,2.40%,1.77%,3.00%,2.33%,1.71%,2.84%,1.58%,1.06%,1.96%,8.98%,7.18%,10.93%
22/07/2020,,,,,,,,,,,,26.35%,24.65%,28.13%,33.55%,31.39%,35.64%,14.52%,13.01%,16.04%,4.13%,3.42%,4.72%,6.08%,5.11%,7.13%,2.41%,1.79%,3.01%,2.33%,1.71%,2.84%,1.58%,1.08%,1.95%,9.03%,7.26%,10.96%
23/07/2020,,,,,,,,,,,,26.41%,24.73%,28.10%,33.40%,31.25%,35.47%,14.55%,13.01%,16.08%,4.13%,3.42%,4.73%,6.06%,5.08%,7.10%,2.42%,1.80%,3.03%,2.34%,1.72%,2.85%,1.59%,1.08%,1.96%,9.10%,7.32%,10.99%
